filepath,filename,label,screen_source,screen_type,image_width,image_height,focal_length_35mm_eq,f_number,exposure_time,shutter_speed_value,iso,metering_mode,device_model,device_make,lens_model,datetime_original,orientation,flash
data/re-photo/ai-OLED/IMG_7114.jpeg,IMG_7114.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:09:32,6,16
data/re-photo/ai-OLED/IMG_7115.jpeg,IMG_7115.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.006369426751592357,7.292227864870832,50,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:09:43,6,16
data/re-photo/ai-OLED/IMG_7116.jpeg,IMG_7116.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.016666666666666666,5.906602084868906,64,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:09:54,6,16
data/re-photo/ai-OLED/IMG_7117.jpeg,IMG_7117.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.006535947712418301,7.2573763050385836,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:10:01,6,16
data/re-photo/ai-OLED/IMG_7118.jpeg,IMG_7118.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:10:07,6,16
data/re-photo/ai-OLED/IMG_7119.jpeg,IMG_7119.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:10:28,6,16
data/re-photo/ai-OLED/IMG_7121.jpeg,IMG_7121.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:10:50,6,16
data/re-photo/ai-OLED/IMG_7122.jpeg,IMG_7122.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:11:00,6,16
data/re-photo/ai-OLED/IMG_7123.jpeg,IMG_7123.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:11:11,6,16
data/re-photo/ai-OLED/IMG_7124.jpeg,IMG_7124.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.016666666666666666,5.906602084868906,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:11:20,6,16
data/re-photo/ai-OLED/IMG_7125.jpeg,IMG_7125.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:11:27,6,16
data/re-photo/ai-OLED/IMG_7126.jpeg,IMG_7126.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:11:35,6,16
data/re-photo/ai-OLED/IMG_7127.jpeg,IMG_7127.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.016666666666666666,5.906602084868906,80,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:11:42,6,16
data/re-photo/ai-OLED/IMG_7128.jpeg,IMG_7128.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,200,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:11:57,6,16
data/re-photo/ai-OLED/IMG_7129.jpeg,IMG_7129.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:12:07,6,16
data/re-photo/ai-OLED/IMG_7130.jpeg,IMG_7130.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.007633587786259542,7.0291934541203975,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:12:13,6,16
data/re-photo/ai-OLED/IMG_7132.jpeg,IMG_7132.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.007462686567164179,7.0714515351229705,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:12:37,6,16
data/re-photo/ai-OLED/IMG_7133.jpeg,IMG_7133.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:12:47,6,16
data/re-photo/ai-OLED/IMG_7134.jpeg,IMG_7134.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008130081300813009,6.943416465540359,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:12:55,6,16
data/re-photo/ai-OLED/IMG_7135.jpeg,IMG_7135.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:01,6,16
data/re-photo/ai-OLED/IMG_7136.jpeg,IMG_7136.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:08,6,16
data/re-photo/ai-OLED/IMG_7137.jpeg,IMG_7137.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:17,6,16
data/re-photo/ai-OLED/IMG_7138.jpeg,IMG_7138.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.007142857142857143,7.13350185174299,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:25,6,16
data/re-photo/ai-OLED/IMG_7139.jpeg,IMG_7139.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,80,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:33,6,16
data/re-photo/ai-OLED/IMG_7140.jpeg,IMG_7140.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.016666666666666666,5.906602084868906,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:41,6,16
data/re-photo/ai-OLED/IMG_7141.jpeg,IMG_7141.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.016666666666666666,5.906602084868906,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:47,6,16
data/re-photo/ai-OLED/IMG_7142.jpeg,IMG_7142.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,80,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:53,6,16
data/re-photo/ai-OLED/IMG_7143.jpeg,IMG_7143.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.016666666666666666,5.906602084868906,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:13:58,6,16
data/re-photo/ai-OLED/IMG_7144.jpeg,IMG_7144.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:14:15,6,16
data/re-photo/ai-OLED/IMG_7145.jpeg,IMG_7145.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,100,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:14:25,6,16
data/re-photo/ai-OLED/IMG_7147.jpeg,IMG_7147.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:14:43,6,16
data/re-photo/ai-OLED/IMG_7148.jpeg,IMG_7148.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:14:52,6,16
data/re-photo/ai-OLED/IMG_7149.jpeg,IMG_7149.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:14:59,6,16
data/re-photo/ai-OLED/IMG_7150.jpeg,IMG_7150.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:15:07,6,16
data/re-photo/ai-OLED/IMG_7151.jpeg,IMG_7151.jpeg,rephoto,ai,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,80,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:15:19,1,16
data/re-photo/ai-OLED/IMG_E7660.jpeg,IMG_E7660.jpeg,rephoto,ai,oled,1662,2510,33,1.6,0.008333333333333333,6.9072946070420445,32,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:20:29,1,16
data/re-photo/ai-OLED/IMG_E7661.jpeg,IMG_E7661.jpeg,rephoto,ai,oled,1555,2341,33,1.6,0.012048192771084338,6.381182511515518,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:20:39,1,16
data/re-photo/ai-OLED/IMG_E7662.jpeg,IMG_E7662.jpeg,rephoto,ai,oled,2514,1699,33,1.6,0.008264462809917356,6.923840453755375,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:20:49,1,16
data/re-photo/ai-OLED/IMG_E7663.jpeg,IMG_E7663.jpeg,rephoto,ai,oled,1652,2512,33,1.6,0.009708737864077669,6.680974058819279,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:21:01,1,16
data/re-photo/ai-OLED/IMG_E7664.jpeg,IMG_E7664.jpeg,rephoto,ai,oled,2635,1909,33,1.6,0.008333333333333333,6.9072946070420445,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:21:13,1,16
data/re-photo/ai-OLED/IMG_E7665.jpeg,IMG_E7665.jpeg,rephoto,ai,oled,1890,2322,33,1.6,0.004464285714285714,7.8068010299209805,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:21:24,1,16
data/re-photo/ai-OLED/IMG_E7666.jpeg,IMG_E7666.jpeg,rephoto,ai,oled,1515,1947,33,1.6,0.008264462809917356,6.923840453755375,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:21:32,1,16
data/re-photo/ai-OLED/IMG_E7667.jpeg,IMG_E7667.jpeg,rephoto,ai,oled,1948,2428,33,1.6,0.007575757575757576,7.043586435680059,32,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:21:40,1,16
data/re-photo/ai-OLED/IMG_E7668.jpeg,IMG_E7668.jpeg,rephoto,ai,oled,1875,2349,33,1.6,0.008333333333333333,6.9072946070420445,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:21:49,1,16
data/re-photo/ai-OLED/IMG_E7669.jpeg,IMG_E7669.jpeg,rephoto,ai,oled,2018,2495,33,1.6,0.008264462809917356,6.923840453755375,80,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:21:59,1,16
data/re-photo/ai-OLED/IMG_E7671.jpeg,IMG_E7671.jpeg,rephoto,ai,oled,1549,1939,33,1.6,0.008264462809917356,6.923840453755375,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:22:17,1,16
data/re-photo/ai-OLED/IMG_E7672.jpeg,IMG_E7672.jpeg,rephoto,ai,oled,1747,2337,33,1.6,0.008333333333333333,6.910415069543314,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:22:25,1,16
data/re-photo/ai-OLED/IMG_E7673.jpeg,IMG_E7673.jpeg,rephoto,ai,oled,2118,2706,33,1.6,0.008264462809917356,6.922439780250739,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:22:36,1,16
data/re-photo/ai-OLED/IMG_E7674.jpeg,IMG_E7674.jpeg,rephoto,ai,oled,2057,2556,33,1.6,0.008264462809917356,6.922439780250739,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:22:48,1,16
data/re-photo/ai-OLED/IMG_E7675.jpeg,IMG_E7675.jpeg,rephoto,ai,oled,1771,2253,33,1.6,0.005291005291005291,7.559247596950613,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:22:57,1,16
data/re-photo/ai-OLED/IMG_E7676.jpeg,IMG_E7676.jpeg,rephoto,ai,oled,1428,1831,33,1.6,0.008333333333333333,6.9072946070420445,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:23:05,1,16
data/re-photo/ai-OLED/IMG_E7677.jpeg,IMG_E7677.jpeg,rephoto,ai,oled,1786,2263,33,1.6,0.008264462809917356,6.922439780250739,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:23:13,1,16
data/re-photo/ai-OLED/IMG_E7679.jpeg,IMG_E7679.jpeg,rephoto,ai,oled,1878,2459,33,1.6,0.008264462809917356,6.922439780250739,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:23:30,1,16
data/re-photo/ai-OLED/IMG_E7680.jpeg,IMG_E7680.jpeg,rephoto,ai,oled,1381,1784,33,1.6,0.008264462809917356,6.922439780250739,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:23:39,1,16
data/re-photo/ai-OLED/IMG_E7681.jpeg,IMG_E7681.jpeg,rephoto,ai,oled,1840,2310,33,1.6,0.008264462809917356,6.923840453755375,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:23:47,1,16
data/re-photo/ai-OLED/IMG_E7682.jpeg,IMG_E7682.jpeg,rephoto,ai,oled,1821,2295,33,1.6,0.008264462809917356,6.923840453755375,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:23:57,1,16
data/re-photo/ai-OLED/IMG_E7683.jpeg,IMG_E7683.jpeg,rephoto,ai,oled,1625,2179,33,1.6,0.008264462809917356,6.922439780250739,80,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:24:04,1,16
data/re-photo/ai-OLED/IMG_E7684.jpeg,IMG_E7684.jpeg,rephoto,ai,oled,1892,2342,33,1.6,0.008264462809917356,6.922439780250739,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:24:14,1,16
data/re-photo/ai-OLED/IMG_E7685.jpeg,IMG_E7685.jpeg,rephoto,ai,oled,1692,2139,33,1.6,0.008264462809917356,6.923840453755375,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:24:23,1,16
data/re-photo/ai-OLED/IMG_E7686.jpeg,IMG_E7686.jpeg,rephoto,ai,oled,1750,2206,33,1.6,0.008264462809917356,6.922439780250739,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:24:30,1,16
data/re-photo/ai-OLED/IMG_E7687.jpeg,IMG_E7687.jpeg,rephoto,ai,oled,1823,2307,33,1.6,0.008264462809917356,6.922439780250739,64,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:24:38,1,16
data/re-photo/ai-OLED/IMG_E7688.jpeg,IMG_E7688.jpeg,rephoto,ai,oled,1946,2438,33,1.6,0.008264462809917356,6.922439780250739,32,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:24:46,1,16
data/re-photo/ai-OLED/IMG_E7690.jpeg,IMG_E7690.jpeg,rephoto,ai,oled,1911,2384,33,1.6,0.008264462809917356,6.922439780250739,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:25:02,1,16
data/re-photo/ai-OLED/IMG_E7691.jpeg,IMG_E7691.jpeg,rephoto,ai,oled,1942,2480,33,1.6,0.008264462809917356,6.922439780250739,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:25:11,1,16
data/re-photo/ai-OLED/IMG_E7692.jpeg,IMG_E7692.jpeg,rephoto,ai,oled,1702,2383,33,1.6,0.007936507936507936,6.979373342500737,32,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:25:18,1,16
data/re-photo/ai-OLED/IMG_E7693.jpeg,IMG_E7693.jpeg,rephoto,ai,oled,1763,2220,33,1.6,0.008264462809917356,6.923840453755375,50,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:25:26,1,16
data/re-photo/ai-OLED/IMG_E7694.jpeg,IMG_E7694.jpeg,rephoto,ai,oled,1685,2081,33,1.6,0.008264462809917356,6.922439780250739,40,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 11:25:32,1,16
data/re-photo/authentic-LCD/IMG_3602.jpeg,IMG_3602.jpeg,rephoto,authentic,lcd,1819,3200,24,2.2,0.012987012987012988,6.2630159378831225,320,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:46:20,1,16
data/re-photo/authentic-LCD/IMG_3603.jpeg,IMG_3603.jpeg,rephoto,authentic,lcd,3198,2150,24,2.2,0.010101010101010102,6.631073005975578,160,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:47:30,1,16
data/re-photo/authentic-LCD/IMG_3604.jpeg,IMG_3604.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,200,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:48:29,1,16
data/re-photo/authentic-LCD/IMG_3605.jpeg,IMG_3605.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,100,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:48:47,6,16
data/re-photo/authentic-LCD/IMG_3606.jpeg,IMG_3606.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,100,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:48:56,1,16
data/re-photo/authentic-LCD/IMG_3607.jpeg,IMG_3607.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,125,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:02,1,16
data/re-photo/authentic-LCD/IMG_3609.jpeg,IMG_3609.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,250,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:18,1,16
data/re-photo/authentic-LCD/IMG_3610.jpeg,IMG_3610.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,125,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:24,6,16
data/re-photo/authentic-LCD/IMG_3611.jpeg,IMG_3611.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,125,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:30,1,16
data/re-photo/authentic-LCD/IMG_3612.jpeg,IMG_3612.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,160,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:38,6,16
data/re-photo/authentic-LCD/IMG_3613.jpeg,IMG_3613.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,125,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:44,6,16
data/re-photo/authentic-LCD/IMG_3614.jpeg,IMG_3614.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,100,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:48,6,16
data/re-photo/authentic-LCD/IMG_3615.jpeg,IMG_3615.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,125,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:51,6,16
data/re-photo/authentic-LCD/IMG_3616.jpeg,IMG_3616.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:53,6,16
data/re-photo/authentic-LCD/IMG_3617.jpeg,IMG_3617.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.010101010101010102,6.631073005975578,200,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:49:55,6,16
data/re-photo/authentic-LCD/IMG_3619.jpeg,IMG_3619.jpeg,rephoto,authentic,lcd,4032,3024,24,2.2,0.014492753623188406,6.099964425471362,320,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 2.22mm f/2.2,2025:11:09 16:50:07,1,16
data/re-photo/authentic-LCD/IMG_3785.jpeg,IMG_3785.jpeg,rephoto,authentic,lcd,3024,3798,78,1.78,0.01639344262295082,5.9276115189158665,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:06,1,16
data/re-photo/authentic-LCD/IMG_3787.jpeg,IMG_3787.jpeg,rephoto,authentic,lcd,3024,3856,78,1.78,0.009433962264150943,6.728985557441208,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:16,1,16
data/re-photo/authentic-LCD/IMG_3788.jpeg,IMG_3788.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.009433962264150943,6.728985557441208,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:19,6,16
data/re-photo/authentic-LCD/IMG_3789.jpeg,IMG_3789.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.013157894736842105,6.254399506020377,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:20,6,16
data/re-photo/authentic-LCD/IMG_3790.jpeg,IMG_3790.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.014705882352941176,6.086078519855596,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:21,6,16
data/re-photo/authentic-LCD/IMG_3791.jpeg,IMG_3791.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.014285714285714285,6.124918260585254,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:24,6,16
data/re-photo/authentic-LCD/IMG_3792.jpeg,IMG_3792.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.0136986301369863,6.193370729219786,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:26,6,16
data/re-photo/authentic-LCD/IMG_3793.jpeg,IMG_3793.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.014705882352941176,6.086078519855596,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:27,6,16
data/re-photo/authentic-LCD/IMG_3796.jpeg,IMG_3796.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.010638297872340425,6.553273710941813,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:31,6,16
data/re-photo/authentic-LCD/IMG_3797.jpeg,IMG_3797.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.010526315789473684,6.575942178626742,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:33,6,16
data/re-photo/authentic-LCD/IMG_3798.jpeg,IMG_3798.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.014925373134328358,6.0708695339987075,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:35,6,16
